asset,conditionId,timestamp,timestamp_utc,price,source
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776499242,2026-04-18T08:00:42+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776502826,2026-04-18T09:00:26+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776506439,2026-04-18T10:00:39+00:00,0.565,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776513648,2026-04-18T12:00:48+00:00,0.56,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776517246,2026-04-18T13:00:46+00:00,0.565,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776520844,2026-04-18T14:00:44+00:00,0.565,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776528045,2026-04-18T16:00:45+00:00,0.565,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776531639,2026-04-18T17:00:39+00:00,0.565,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776538842,2026-04-18T19:00:42+00:00,0.565,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776542451,2026-04-18T20:00:51+00:00,0.565,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776546045,2026-04-18T21:00:45+00:00,0.57,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776549640,2026-04-18T22:00:40+00:00,0.015,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776553242,2026-04-18T23:00:42+00:00,0.0005,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776556842,2026-04-19T00:00:42+00:00,0.0005,clob_prices_history
